交易所,行业代码,股票代码,公司简称,新版一级行业,新版二级行业,新版三级行业
A股,280202,002662.SZ,京威股份,汽车,汽车零部件,车身附件及饰件
A股,280202,603035.SH,常熟汽饰,汽车,汽车零部件,车身附件及饰件
A股,280202,000700.SZ,模塑科技,汽车,汽车零部件,车身附件及饰件
A股,280202,002516.SZ,旷达科技,汽车,汽车零部件,车身附件及饰件
A股,280202,300100.SZ,双林股份,汽车,汽车零部件,车身附件及饰件
A股,280202,600081.SH,东风科技,汽车,汽车零部件,车身附件及饰件
A股,280202,605228.SH,神通科技,汽车,汽车零部件,车身附件及饰件
A股,280202,600626.SH,申达股份,汽车,汽车零部件,车身附件及饰件
A股,280202,603085.SH,天成自控,汽车,汽车零部件,车身附件及饰件
A股,280202,605128.SH,上海沿浦,汽车,汽车零部件,车身附件及饰件
A股,280202,002865.SZ,钧达股份,汽车,汽车零部件,车身附件及饰件
A股,280202,300969.SZ,恒帅股份,汽车,汽车零部件,车身附件及饰件
A股,280202,300978.SZ,东箭科技,汽车,汽车零部件,车身附件及饰件
A股,280203,000338.SZ,潍柴动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,601689.SH,拓普集团,汽车,汽车零部件,底盘与发动机系统
A股,280203,000581.SZ,威孚高科,汽车,汽车零部件,底盘与发动机系统
A股,280203,000559.SZ,万向钱潮,汽车,汽车零部件,底盘与发动机系统
A股,280203,603305.SH,旭升股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,000030.SZ,富奥股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603596.SH,伯特利,汽车,汽车零部件,底盘与发动机系统
A股,280203,002434.SZ,万里扬,汽车,汽车零部件,底盘与发动机系统
A股,280203,600933.SH,爱柯迪,汽车,汽车零部件,底盘与发动机系统
A股,280203,002472.SZ,双环传动,汽车,汽车零部件,底盘与发动机系统
A股,280203,002126.SZ,银轮股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,600841.SH,上柴股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603013.SH,亚普股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,000903.SZ,云内动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,300432.SZ,富临精工,汽车,汽车零部件,底盘与发动机系统
A股,280203,002283.SZ,天润工业,汽车,汽车零部件,底盘与发动机系统
A股,280203,002284.SZ,亚太股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,300258.SZ,精锻科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,603950.SH,长源东谷,汽车,汽车零部件,底盘与发动机系统
A股,280203,002703.SZ,浙江世宝,汽车,汽车零部件,底盘与发动机系统
A股,280203,300391.SZ,康跃科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,000816.SZ,智慧农业,汽车,汽车零部件,底盘与发动机系统
A股,280203,603319.SH,湘油泵,汽车,汽车零部件,底盘与发动机系统
A股,280203,600960.SH,渤海汽车,汽车,汽车零部件,底盘与发动机系统
A股,280203,603166.SH,福达股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603809.SH,豪能股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,002406.SZ,远东传动,汽车,汽车零部件,底盘与发动机系统
A股,280203,300580.SZ,贝斯特,汽车,汽车零部件,底盘与发动机系统
A股,280203,603758.SH,秦安股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603158.SH,腾龙股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,002448.SZ,中原内配,汽车,汽车零部件,底盘与发动机系统
A股,280203,600178.SH,东安动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,300733.SZ,西菱动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,002590.SZ,万安科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,002553.SZ,南方轴承,汽车,汽车零部件,底盘与发动机系统
A股,280203,300680.SZ,隆盛科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,603982.SH,泉峰汽车,汽车,汽车零部件,底盘与发动机系统
A股,280203,600218.SH,全柴动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,300507.SZ,苏奥传感,汽车,汽车零部件,底盘与发动机系统
A股,280203,002536.SZ,飞龙股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603788.SH,宁波高发,汽车,汽车零部件,底盘与发动机系统
A股,280203,603949.SH,雪龙集团,汽车,汽车零部件,底盘与发动机系统
A股,280203,002213.SZ,大为股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,002708.SZ,光洋股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,000570.SZ,苏常柴A,汽车,汽车零部件,底盘与发动机系统
A股,280203,603040.SH,新坐标,汽车,汽车零部件,底盘与发动机系统
A股,280203,300375.SZ,鹏翎股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,605088.SH,冠盛股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,600698.SH,湖南天雁,汽车,汽车零部件,底盘与发动机系统
A股,280203,603586.SH,金麒麟,汽车,汽车零部件,底盘与发动机系统
A股,280203,000880.SZ,潍柴重机,汽车,汽车零部件,底盘与发动机系统
A股,280203,603121.SH,华培动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,300547.SZ,川环科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,300176.SZ,派生科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,603701.SH,德宏股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,000678.SZ,襄阳轴承,汽车,汽车零部件,底盘与发动机系统
A股,280203,603926.SH,铁流股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,605255.SH,天普股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,002265.SZ,西仪股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603009.SH,北特科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,002363.SZ,隆基机械,汽车,汽车零部件,底盘与发动机系统
A股,280203,603767.SH,中马传动,汽车,汽车零部件,底盘与发动机系统
A股,280203,603089.SH,正裕工业,汽车,汽车零部件,底盘与发动机系统
A股,280203,002715.SZ,登云股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,300694.SZ,蠡湖股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603178.SH,圣龙股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,603161.SH,科华控股,汽车,汽车零部件,底盘与发动机系统
A股,280203,300585.SZ,奥联电子,汽车,汽车零部件,底盘与发动机系统
A股,280203,600148.SH,长春一东,汽车,汽车零部件,底盘与发动机系统
A股,280203,300742.SZ,越博动力,汽车,汽车零部件,底盘与发动机系统
A股,280203,603037.SH,凯众股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,300611.SZ,美力科技,汽车,汽车零部件,底盘与发动机系统
A股,280203,002592.SZ,ST八菱,汽车,汽车零部件,底盘与发动机系统
A股,280203,603286.SH,日盈电子,汽车,汽车零部件,底盘与发动机系统
A股,280203,000760.SZ,斯太退(退市),汽车,汽车零部件,底盘与发动机系统
A股,280203,605133.SH,嵘泰股份,汽车,汽车零部件,底盘与发动机系统
A股,280203,301007.SZ,德迈仕,汽车,汽车零部件,底盘与发动机系统
A股,280203,301020.SZ,密封科技,汽车,汽车零部件,底盘与发动机系统
A股,280204,601966.SH,玲珑轮胎,汽车,汽车零部件,轮胎轮毂
A股,280204,601058.SH,赛轮轮胎,汽车,汽车零部件,轮胎轮毂
A股,280204,002984.SZ,森麒麟,汽车,汽车零部件,轮胎轮毂
A股,280204,601163.SH,三角轮胎,汽车,汽车零部件,轮胎轮毂
A股,280204,002085.SZ,万丰奥威,汽车,汽车零部件,轮胎轮毂
A股,280204,300428.SZ,立中集团,汽车,汽车零部件,轮胎轮毂
A股,280204,002488.SZ,金固股份,汽车,汽车零部件,轮胎轮毂
A股,280204,000589.SZ,贵州轮胎,汽车,汽车零部件,轮胎轮毂
A股,280204,601500.SH,通用股份,汽车,汽车零部件,轮胎轮毂
A股,280204,600182.SH,SST佳通,汽车,汽车零部件,轮胎轮毂
A股,280204,002355.SZ,兴民智通,汽车,汽车零部件,轮胎轮毂
A股,280204,600469.SH,风神股份,汽车,汽车零部件,轮胎轮毂
A股,280204,000599.SZ,青岛双星,汽车,汽车零部件,轮胎轮毂
A股,280204,300695.SZ,兆丰股份,汽车,汽车零部件,轮胎轮毂
A股,280204,002863.SZ,今飞凯达,汽车,汽车零部件,轮胎轮毂
A股,280204,603335.SH,迪生力,汽车,汽车零部件,轮胎轮毂
A股,280204,002725.SZ,跃岭股份,汽车,汽车零部件,轮胎轮毂
A股,280204,300652.SZ,雷迪克,汽车,汽车零部件,轮胎轮毂
A股,280205,000887.SZ,中鼎股份,汽车,汽车零部件,其他汽车零部件
A股,280205,600480.SH,凌云股份,汽车,汽车零部件,其他汽车零部件
A股,280205,603358.SH,华达科技,汽车,汽车零部件,其他汽车零部件
A股,280205,603348.SH,文灿股份,汽车,汽车零部件,其他汽车零部件
A股,280205,603197.SH,保隆科技,汽车,汽车零部件,其他汽车零部件
A股,280205,605018.SH,长华股份,汽车,汽车零部件,其他汽车零部件
A股,280205,300816.SZ,艾可蓝,汽车,汽车零部件,其他汽车零部件
A股,280205,600523.SH,贵航股份,汽车,汽车零部件,其他汽车零部件
A股,280205,603239.SH,浙江仙通,汽车,汽车零部件,其他汽车零部件
A股,280205,002101.SZ,广东鸿图,汽车,汽车零部件,其他汽车零部件
A股,280205,002510.SZ,天汽模,汽车,汽车零部件,其他汽车零部件
A股,280205,300926.SZ,博俊科技,汽车,汽车零部件,其他汽车零部件
A股,280205,300912.SZ,凯龙高科,汽车,汽车零部件,其他汽车零部件
A股,280205,002328.SZ,新朋股份,汽车,汽车零部件,其他汽车零部件
A股,280205,300893.SZ,松原股份,汽车,汽车零部件,其他汽车零部件
A股,280205,002997.SZ,瑞鹄模具,汽车,汽车零部件,其他汽车零部件
A股,280205,603768.SH,常青股份,汽车,汽车零部件,其他汽车零部件
A股,280205,603109.SH,神驰机电,汽车,汽车零部件,其他汽车零部件
A股,280205,688021.SH,奥福环保,汽车,汽车零部件,其他汽车零部件
A股,280205,300643.SZ,万通智控,汽车,汽车零部件,其他汽车零部件
A股,280205,300473.SZ,德尔股份,汽车,汽车零部件,其他汽车零部件
A股,280205,603655.SH,朗博科技,汽车,汽车零部件,其他汽车零部件
A股,280205,300707.SZ,威唐工业,汽车,汽车零部件,其他汽车零部件
A股,280205,300745.SZ,欣锐科技,汽车,汽车零部件,其他汽车零部件
A股,280205,603922.SH,金鸿顺,汽车,汽车零部件,其他汽车零部件
A股,280205,603006.SH,联明股份,汽车,汽车零部件,其他汽车零部件
A股,280205,002921.SZ,联诚精密,汽车,汽车零部件,其他汽车零部件
A股,280205,603917.SH,合力科技,汽车,汽车零部件,其他汽车零部件
A股,280205,601279.SH,英利汽车,汽车,汽车零部件,其他汽车零部件
A股,280205,301000.SZ,肇民科技,汽车,汽车零部件,其他汽车零部件
A股,280205,301005.SZ,超捷股份,汽车,汽车零部件,其他汽车零部件
A股,280205,300998.SZ,宁波方正,汽车,汽车零部件,其他汽车零部件
A股,280205,605319.SH,无锡振华,汽车,汽车零部件,其他汽车零部件
A股,280205,301022.SZ,海泰科,汽车,汽车零部件,其他汽车零部件
A股,280206,002920.SZ,德赛西威,汽车,汽车零部件,汽车电子电气系统
A股,280206,601799.SH,星宇股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,603786.SH,科博达,汽车,汽车零部件,汽车电子电气系统
A股,280206,600699.SH,均胜电子,汽车,汽车零部件,汽车电子电气系统
A股,280206,002906.SZ,华阳集团,汽车,汽车零部件,汽车电子电气系统
A股,280206,002239.SZ,奥特佳,汽车,汽车零部件,汽车电子电气系统
A股,280206,603179.SH,新泉股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,000980.SZ,*ST众泰,汽车,汽车零部件,汽车电子电气系统
A股,280206,605005.SH,合兴股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,605333.SH,沪光股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,002664.SZ,长鹰信质,汽车,汽车零部件,汽车电子电气系统
A股,280206,300863.SZ,卡倍亿,汽车,汽车零部件,汽车电子电气系统
A股,280206,300304.SZ,云意电气,汽车,汽车零部件,汽车电子电气系统
A股,280206,002813.SZ,路畅科技,汽车,汽车零部件,汽车电子电气系统
A股,280206,300928.SZ,华安鑫创,汽车,汽车零部件,汽车电子电气系统
A股,280206,603390.SH,通达电气,汽车,汽车零部件,汽车电子电气系统
A股,280206,002454.SZ,松芝股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,300681.SZ,英搏尔,汽车,汽车零部件,汽车电子电气系统
A股,280206,603023.SH,威帝股份,汽车,汽车零部件,汽车电子电气系统
A股,280206,002766.SZ,*ST索菱,汽车,汽车零部件,汽车电子电气系统
A股,280206,688667.SH,菱电电控,汽车,汽车零部件,汽车电子电气系统
A股,280206,688533.SH,上声电子,汽车,汽车零部件,汽车电子电气系统
A股,280102,000800.SZ,一汽解放,汽车,商用车,商用载货车
A股,280102,600166.SH,福田汽车,汽车,商用车,商用载货车
A股,280102,000951.SZ,中国重汽,汽车,商用车,商用载货车
A股,280102,000550.SZ,江铃汽车,汽车,商用车,商用载货车
A股,280102,600418.SH,江淮汽车,汽车,商用车,商用载货车
A股,280102,600006.SH,东风汽车,汽车,商用车,商用载货车
A股,280102,301039.SZ,中集车辆,汽车,商用车,商用载货车
A股,280103,600066.SH,宇通客车,汽车,商用车,商用载客车
A股,280103,600686.SH,金龙汽车,汽车,商用车,商用载客车
A股,280103,000957.SZ,中通客车,汽车,商用车,商用载客车
A股,280103,000868.SZ,安凯客车,汽车,商用车,商用载客车
A股,280103,600303.SH,曙光股份,汽车,商用车,商用载客车
A股,280103,600213.SH,亚星客车,汽车,商用车,商用载客车
A股,360203,002701.SZ,奥瑞金,轻工制造,包装印刷,金属包装
A股,360203,601968.SH,宝钢包装,轻工制造,包装印刷,金属包装
A股,360203,002969.SZ,嘉美包装,轻工制造,包装印刷,金属包装
A股,360203,002752.SZ,昇兴股份,轻工制造,包装印刷,金属包装
A股,360203,002846.SZ,英联股份,轻工制造,包装印刷,金属包装
A股,360203,002374.SZ,中锐股份,轻工制造,包装印刷,金属包装
A股,360203,002787.SZ,华源控股,轻工制造,包装印刷,金属包装
A股,360204,600210.SH,紫江企业,轻工制造,包装印刷,塑料包装
A股,360204,000659.SZ,珠海中富,轻工制造,包装印刷,塑料包装
A股,360204,002014.SZ,永新股份,轻工制造,包装印刷,塑料包装
A股,360204,002735.SZ,王子新材,轻工制造,包装印刷,塑料包装
A股,360204,003018.SZ,金富科技,轻工制造,包装印刷,塑料包装
A股,360202,002117.SZ,东港股份,轻工制造,包装印刷,印刷
A股,360202,600836.SH,上海易连,轻工制造,包装印刷,印刷
A股,360202,002229.SZ,鸿博股份,轻工制造,包装印刷,印刷
A股,360202,002599.SZ,盛通股份,轻工制造,包装印刷,印刷
A股,360202,000695.SZ,滨海能源,轻工制造,包装印刷,印刷
A股,360205,002831.SZ,裕同科技,轻工制造,包装印刷,纸包装
A股,360205,002191.SZ,劲嘉股份,轻工制造,包装印刷,纸包装
A股,360205,603429.SH,集友股份,轻工制造,包装印刷,纸包装
A股,360205,601515.SH,东风股份,轻工制造,包装印刷,纸包装
A股,360205,002303.SZ,美盈森,轻工制造,包装印刷,纸包装
A股,360205,002228.SZ,合兴包装,轻工制造,包装印刷,纸包装
A股,360205,002565.SZ,顺灏股份,轻工制造,包装印刷,纸包装
A股,360205,002951.SZ,金时科技,轻工制造,包装印刷,纸包装
A股,360205,300883.SZ,龙利得,轻工制造,包装印刷,纸包装
A股,360205,002799.SZ,环球印务,轻工制造,包装印刷,纸包装
A股,360205,603687.SH,大胜达,轻工制造,包装印刷,纸包装
A股,360205,000812.SZ,陕西金叶,轻工制造,包装印刷,纸包装
A股,360205,603058.SH,永吉股份,轻工制造,包装印刷,纸包装
A股,360205,603499.SH,翔港科技,轻工制造,包装印刷,纸包装
A股,360205,002836.SZ,新宏泽,轻工制造,包装印刷,纸包装
A股,360206,003003.SZ,天元股份,轻工制造,包装印刷,综合包装
A股,360206,603607.SH,京华激光,轻工制造,包装印刷,综合包装
A股,360206,300501.SZ,海顺新材,轻工制造,包装印刷,综合包装
A股,360206,603022.SH,新通联,轻工制造,包装印刷,综合包装
A股,360307,603816.SH,顾家家居,轻工制造,家居用品,成品家居
A股,360307,603008.SH,喜临门,轻工制造,家居用品,成品家居
A股,360307,603313.SH,梦百合,轻工制造,家居用品,成品家居
A股,360307,600337.SH,美克家居,轻工制造,家居用品,成品家居
A股,360307,002489.SZ,浙江永强,轻工制造,家居用品,成品家居
